True_SMILES,Corrupted_SMILES,Recovered_SMILES,Is_Valid
Cc1cc(=O)oc2ccc(OCc3ccccc3)cc12,Cc1[MASK][MASK][MASK][MASK]O[MASK]o[MASK][MASK][MASK][MASK]c[MASK][MASK]Cc[MASK][MASK]cccc3)cc[MASK][MASK],Cc1cc(=O)oc2ccc(OCc3ccccc3)cc12,True
Cc1cc(=O)oc2nc3c(c(Cl)c12)C(=O)CC(C)(C)C3,Cc[MASK]c[MASK](=O)o[MASK][MASK]nc[MASK]c([MASK](Cl)[MASK][MASK]2[MASK]C(=O)CC([MASK])(C[MASK]C[MASK],Cc1cc(=O)oc2nc3c(c(Cl)c12)C(=O)CC(C)(C)C3,True
Cc1cc(Br)cc(NC(=O)CSc2nc3ccccc3[nH]2)c1O,C[MASK]1cc[MASK]Br[MASK]c[MASK]([MASK]C(=[MASK][MASK]CSc2[MASK][MASK][MASK]cc[MASK]c[MASK]3[MASK][MASK])[MASK][MASK][MASK],Cc1cc(Br)cc(NC(=O)CSc2nc3ccccc3[nH]2)c1O,True
Cc1cc(Br)cc2[nH]nc(-c3cccs3)c12,[MASK]c[MASK]c[MASK](Br)[MASK][MASK]2[MASK]nc(-c3c[MASK]cs3)c12,Brc1cc(Br)cc2[nH]nc(-c3cccs3)c12,True
Cc1cc(C#N)cc(C)c1Oc1cc(Nc2ccc3c(c2)C(=O)N(Cc2cc(F)c(C(F)(F)F)cc2F)C3=O)ncn1,[MASK]c1c[MASK](C[MASK]N)[MASK][MASK][MASK][MASK])[MASK][MASK][MASK]c1[MASK]c([MASK]c2c[MASK]c3c(c[MASK])[MASK](=[MASK])[MASK][MASK]C[MASK]2c[MASK](F)c[MASK][MASK](F)(F)F)[MASK]c2F[MASK][MASK]3=[MASK])n[MASK][MASK]1,Cc1cc(C#N)cc(C)c1Nc1cc(Nc2ccc3c(c2)C(=O)N(Cc2cc(F)c(C(F)(F)F)cc2F)C3=O)ncn1,True
Cc1cc(C#N)ccc1S(=O)(=O)Nc1cccc(C(=O)N[C@H](C)Cc2c(C)sc3ccccc23)c1,[MASK][MASK]1[MASK]c(C#N[MASK]ccc[MASK]S(=O[MASK]([MASK]O[MASK]N[MASK]1cccc(C[MASK]=O)N[C@H][MASK]C)Cc2c(C)[MASK]c[MASK]ccccc23)c1,Cc1cc(C#N)ccc1S(=O)(=O)Nc1cccc(C(=O)N[C@H](C)Cc2c(C)[nH]c3ccccc23)c1,True
Cc1cc(C(=O)COc2ccc(C(=O)NC3CCCCC3)cc2)cc(C)c1O,Cc1cc[MASK][MASK][MASK]=O)COc2cc[MASK](C([MASK][MASK][MASK][MASK]C[MASK][MASK]CCCC3)cc2)c[MASK][MASK]C)c1[MASK],Cc1cc(C(=O)COc2ccc(C(=O)NC3CCCCC3)cc2)cc(C)c1Cl,True
Cc1cc(C(=O)N(C)C)c2nc(Nc3ccc(Cl)cc3)nn2c1,C[MASK]1[MASK]c([MASK][MASK]=O)[MASK][MASK][MASK])[MASK][MASK]c2[MASK]c([MASK][MASK][MASK][MASK][MASK]c[MASK]Cl)cc[MASK][MASK][MASK]n2c1,Cc1cc(C(=O)((C)C)c2nc(-c3ccc(Cl)cc3)nn2c1,False
Cc1cc(C(=O)N2CCC(n3nnc4ccccc43)CC2)c(N2CCOCC2)cc1C,C[MASK]1cc([MASK]([MASK][MASK])[MASK]2CCC([MASK]3[MASK]n[MASK]4ccc[MASK][MASK]43)[MASK][MASK][MASK])[MASK]([MASK]2CCOCC[MASK])cc[MASK]C,Cc1cc(C(=O)N2CCC(n3nnc4ccccc43)CC2)c(N2CCOCC2)cc1C,True
Cc1cc(C(=O)N2CCCC(O)C2)n(C)n1,[MASK][MASK]1[MASK]c(C(=[MASK])N[MASK]CCCC(O)C2[MASK]n(C)[MASK]1,Cc1cc(C(=O)N2CCCC(O)C2)n(C)n1,True
Cc1cc(C(=O)N2CCN(C)CC2)ccc1-n1c(=O)ccc2cc(S(=O)(=O)Nc3ccccn3)ccc21,[MASK][MASK]1c[MASK]([MASK](=[MASK][MASK][MASK]2[MASK][MASK][MASK]([MASK])CC2)c[MASK][MASK][MASK][MASK][MASK]1c([MASK][MASK][MASK][MASK][MASK][MASK][MASK][MASK]c(S[MASK][MASK]O[MASK][MASK]=[MASK])N[MASK][MASK]cc[MASK][MASK][MASK][MASK][MASK]ccc[MASK][MASK],Cc1cc(C(=O)N2CCC(C)CC2)ccc1-n1c(=O)ccc2cc(S(=O)(=O)Nc3cccnn3)ccc21,True
Cc1cc(C(=O)NC2(C(=O)N[C@@H](CC(=O)NS(=O)(=O)C(C)(C)C)C(=O)O)CCOCC2)cs1,Cc1cc(C([MASK]O[MASK]N[MASK]2(C[MASK]=O)N[MASK]([MASK][MASK](=O)NS([MASK]O)(=[MASK])C([MASK])[MASK]C)C)C[MASK]=O[MASK]O)CC[MASK][MASK][MASK][MASK])c[MASK]1,Cc1cc(C(=O)NC2(C(=O)N[C@@H](CC(=O)NS(=O)(=O)C(C)(C)C)C(=O)O)CCCCC2)cs1,True
Cc1cc(C(=O)NC2CC(=O)c3ccccc32)c(F)cc1C,C[MASK][MASK][MASK][MASK](C[MASK][MASK][MASK])[MASK]C[MASK]CC(=O)[MASK]3[MASK][MASK]c[MASK]c[MASK][MASK][MASK]c[MASK][MASK][MASK][MASK]c[MASK]C,Cc1cc(C(=O)NC2CC(=O)c3ccccc32)c(())c1C,False
Cc1cc(C(=O)NC2CCCCC2)c2oc(-c3ccc(S(=O)(=O)N4CCCC4)cc3)cc2n1,[MASK]c[MASK]cc[MASK]C(=O[MASK]NC2CCCCC2)[MASK]2oc[MASK]-c3cc[MASK](S(=[MASK])(=O)N[MASK][MASK]CCC4)cc3)cc2n1,Cc1cc(C(=O)NC2CCCCC2)c2oc(-c3ccc(S(=O)(=O)N4CCCC4)cc3)cc2n1,True
Cc1cc(C(=O)NC2CCN(C(C)C)CC2)no1,C[MASK]1[MASK]c[MASK][MASK](=O)[MASK][MASK]2[MASK][MASK]N(C(C[MASK][MASK])CC[MASK])no[MASK],Cc1cc(C(=O)NC2CCN(C(C)C)CC2)no1,True
Cc1cc(C(=O)NCC(N)=O)nc(N2CCC[C@H](N)C2)n1,Cc1cc[MASK]C[MASK]=O)NCC(N)[MASK][MASK])nc([MASK]2[MASK][MASK]C[MASK]([MASK])C2)[MASK]1,Cc1cc(C(=O)NCC(N)=O)nc(N2CCCC(C)C2)n1,True
Cc1cc(C(=O)NCC(c2cccnc2)N2CCCCC2)n(C)n1,Cc1cc(C(=O)N[MASK]C([MASK]2cccn[MASK]2)N2CCCCC2)n(C)[MASK]1,Cc1cc(C(=O)NCC(c2cccnc2)N2CCCCC2)n(C)n1,True
Cc1cc(C(=O)NCCC(=O)Nc2ccccc2OCc2ccccc2)c(-c2ccccc2)[nH]1,[MASK][MASK]1cc([MASK]([MASK][MASK][MASK][MASK]C[MASK][MASK][MASK][MASK]O)[MASK]c2[MASK]cccc2OCc[MASK]c[MASK]ccc2)c(-c2ccccc[MASK][MASK][nH][MASK],Cc1cc(C(=O)NCCC(=O)Nc2ccccc2OCc2ccccc2)c(-c2ccccc2)[nH]1,True
Cc1cc(C(=O)NCCCO)cc(C)c1NC(=O)c1cc(C)on1,C[MASK][MASK][MASK][MASK]([MASK][MASK]=O)NC[MASK]C[MASK])[MASK][MASK][MASK][MASK][MASK]c1N[MASK][MASK][MASK][MASK][MASK][MASK]1[MASK][MASK][MASK][MASK])[MASK]n1,Cc1cc(C(=O)NC2CO)C2)ccc1NC(=O)c1cn(C)cn1,False
Cc1cc(C(=O)N[C@H](C(=O)N(C)[C@H]2CC[C@H](C(=O)NN3CCCC3=O)CC2)C(C)(C)C)c(C)o1,[MASK][MASK]1[MASK][MASK][MASK][MASK](=[MASK][MASK]N[MASK]([MASK][MASK][MASK][MASK][MASK][MASK]([MASK])[MASK][MASK]CC[C@H][MASK][MASK][MASK][MASK][MASK])NN[MASK][MASK][MASK][MASK][MASK][MASK][MASK][MASK])[MASK][MASK]2[MASK][MASK][MASK][MASK][MASK][MASK][MASK][MASK][MASK])c[MASK]C[MASK]o[MASK],Cc1cc(C(=O)N[C@@H](C(COCN(C)C2CC[C@H]2C(=O)NNCC2ccc(O)cc2)c2ccccc2)c(C)o1,False
Cc1cc(C(=O)N[C@H]2C[C@@H](n3cnc4c(NC5CCOCC5)ncnc43)[C@H](O)[C@@H]2O)no1,[MASK][MASK]1[MASK][MASK]([MASK][MASK]=O[MASK][MASK][MASK][MASK]C[C@@H](n3cnc[MASK]c[MASK][MASK][MASK]5[MASK]C[MASK]C[MASK]5[MASK]n[MASK][MASK][MASK]43[MASK][C@H](O)[MASK][MASK]O)[MASK]o[MASK],Cc1nc(C(=O)N[C@H]2C[C@@H](n3cnc4c(NC5CCCCC5)ncnc43)[C@H](O)[C@@H]2O)co1,True
Cc1cc(C(=O)Nc2c(O)[nH]c3ncc(F)cc23)[nH]n1,[MASK]c1[MASK]c([MASK](=[MASK][MASK]N[MASK]2[MASK]([MASK][MASK][MASK][MASK][MASK][MASK]cc([MASK][MASK]cc[MASK][MASK][MASK][nH]n1,Cc1cc(C(=O)Nc2c(Cl)[nH]c3ccc(Cl)cc23)[nH]n1,True
Cc1cc(C(=O)Nc2ccc(NC(=O)N3Cc4ccncc4C3)cc2)c[nH]1,[MASK][MASK]1[MASK][MASK][MASK][MASK]([MASK]O[MASK]Nc[MASK][MASK]c[MASK][MASK][MASK]C([MASK][MASK][MASK][MASK][MASK][MASK]c4[MASK][MASK][MASK]cc[MASK][MASK]3[MASK]c[MASK]2)[MASK][MASK][MASK],Cc1cc(C(=O)Nc2ccc(NC(=O)N3Cc4ccccc4C3)cc2)nn1,False
Cc1cc(C(=O)Nc2cccc(-c3nnc(C(F)(F)F)o3)c2)oc1C(C)(C)C,[MASK]c[MASK]cc[MASK][MASK][MASK][MASK][MASK][MASK]N[MASK][MASK][MASK][MASK][MASK]c([MASK][MASK][MASK][MASK][MASK][MASK][MASK]C[MASK]F[MASK](F[MASK]F[MASK]o[MASK])[MASK]2[MASK][MASK][MASK]1[MASK][MASK][MASK][MASK][MASK]C[MASK]C,Cc1cc(C(=O)NCc2ncc(-c3nnc(C(F)(F)F)o3)c2)cc1C(C)(C)C,False
Cc1cc(C(=O)Nc2ccccc2C(=O)O)on1,Cc[MASK][MASK]c[MASK]C(=[MASK][MASK][MASK][MASK]2[MASK]cc[MASK][MASK]2C[MASK]=[MASK])O[MASK][MASK]n[MASK],Cc1cc(C(=O)Nc2ccccc2C(=O)O)on1,True
Cc1cc(C(=O)Nc2nc3ccccc3[nH]2)[nH]n1,Cc1[MASK][MASK](C([MASK]O)Nc2nc3c[MASK]ccc3[nH][MASK])[nH]n[MASK],Cc1cc(C(=O)Nc2nc3ccccc3[nH]2)[nH]n1,True
Cc1cc(C(=O)Nc2nn[nH]n2)n(-c2ccccc2F)n1,[MASK][MASK][MASK][MASK][MASK][MASK]C([MASK][MASK][MASK]N[MASK]2[MASK]n[MASK][MASK][MASK][MASK][MASK]([MASK]c2ccc[MASK][MASK][MASK]F)[MASK]1,Cc1cc(C(=O)Nc2nncs2)n(-c2ccccc2F)n1,True
Cc1cc(C(=O)O)cc2cc(-c3cnc(C)nc3)oc12,[MASK][MASK][MASK][MASK][MASK]([MASK][MASK]=[MASK][MASK][MASK][MASK][MASK][MASK][MASK]cc([MASK][MASK]3c[MASK][MASK][MASK][MASK])[MASK]c3)o[MASK]1[MASK],Cc1cc([N+](=O)O)cc2cc(-c3ccc(Cl)cc3)oc12,True
Cc1cc(C(=O)O)ccc1NC(=O)CN1CCC(CNS(=O)(=O)Cc2ccccc2)CC1,[MASK]c[MASK]cc[MASK]C([MASK][MASK])O)ccc1N[MASK]([MASK]O)CN1[MASK]C[MASK]([MASK]NS[MASK][MASK][MASK])[MASK]=O)[MASK]c2cccc[MASK]2)[MASK]C1,Cc1cc(C(=O)O)ccc1NC(=O)CN1CCC(CNS(=O)(=O)Cc2ccccc2)CC1,True
Cc1cc(C(=O)n2nc(C(F)(F)F)cc2C)c(C)[nH]1,Cc1c[MASK](C([MASK]O)n[MASK][MASK]c[MASK]C(F)[MASK]F)F[MASK]c[MASK]2[MASK][MASK]c[MASK][MASK][MASK][nH]1,Cc1cc(C(=O)n2nc(C(F)(F)F)cc2C)c(C)[nH]1,True
Cc1cc(C(F)(F)F)nc(NCCc2ccccn2)n1,[MASK]c1[MASK]c[MASK]C[MASK]F)[MASK]F)[MASK])nc[MASK][MASK]CC[MASK]2ccc[MASK]n[MASK])n1,Cc1cc(C(F)(F)F)nc(NCCc2ccccn2)n1,True
Cc1cc(C)c(-c2cccc(NC(=O)NCCc3ccccc3)c2)c(=O)o1,Cc[MASK]c[MASK][MASK]C[MASK]c[MASK][MASK]c[MASK][MASK]c[MASK][MASK][MASK]N[MASK](=O)[MASK][MASK]Cc[MASK]cc[MASK][MASK][MASK]3)c[MASK])c([MASK]O[MASK][MASK]1,Cc1cc(C)c(Oc2cccc(NC(=O)CCCc3ccccc3)c2)c(=O)[nH]1,True
Cc1cc(C)c(-c2csc(N/N=C/c3nccn3C)n2)c(C)c1C,[MASK]c[MASK][MASK][MASK][MASK]C)c[MASK][MASK][MASK]2[MASK]sc[MASK][MASK][MASK][MASK][MASK][MASK]/[MASK][MASK]nccn[MASK][MASK])n2[MASK][MASK][MASK][MASK])[MASK][MASK][MASK],Cc1cc(C)c(-c2csc(N/N=C/c3nccn33)n2)c(C)c1C,False
Cc1cc(C)c(-n2cc(Cl)nc2C)c(C)c1,[MASK]c1c[MASK]([MASK])[MASK][MASK]-n2c[MASK]([MASK])[MASK]c2C)c(C)[MASK]1,Cc1cc(C)c(-n2cc(C)nc2C)c(C)c1,True
Cc1cc(C)c(C(=O)Nc2cc(O)c(C)c(NC(=O)Nc3cccc(Cl)c3)c2)c2cc3c(cc12)OCO3,[MASK]c[MASK][MASK][MASK](C[MASK][MASK][MASK][MASK]([MASK]O)Nc2[MASK]c(O[MASK]c[MASK]C)[MASK]([MASK]C(=[MASK][MASK]N[MASK]3[MASK][MASK][MASK][MASK](Cl[MASK][MASK]3[MASK]c2)c2[MASK]c[MASK][MASK](cc[MASK]2)OC[MASK][MASK],Cc1nn(C)c(C(=O)Nc2cc(O)c(C)c(NC(=O)Nc3cccc(Cl)c3)c2)c2cc3c(cc12)OCO3,False
Cc1cc(C)c(CS/C(=N/O)N2CCOCC2)c(C)c1,C[MASK][MASK][MASK][MASK][MASK]C)[MASK][MASK][MASK][MASK]/[MASK]([MASK][MASK][MASK][MASK][MASK]N2C[MASK][MASK][MASK][MASK]2[MASK]c[MASK][MASK][MASK][MASK][MASK],Cc1cc(C)cccN/C(=N/O)N2CCOCC2)c(C)c1,False
Cc1cc(C)c(N(Cc2nn(CC(=O)c3ccc4c(c3)OCO4)c(=O)c3ccccc23)C(=O)c2snnc2C)c2c1CCCC2,Cc1[MASK][MASK][MASK]C[MASK][MASK][MASK]N[MASK]C[MASK]2nn(CC[MASK]=O[MASK][MASK]3cc[MASK]4[MASK](c3)OC[MASK]4)c([MASK][MASK])[MASK]3[MASK]cccc[MASK]3)C(=[MASK])c2[MASK][MASK]nc2C)c2[MASK]1[MASK][MASK][MASK][MASK][MASK],Cc1cc(C(C)N(Cc2nn(CC(=O)c3ccc4c(c3)OCO4)c(=O)c3ccccc23)C(=O)c2scnc2C)c2c1CCCC2,False
Cc1cc(C)c(N2CCN(C(=O)/C=C/c3ccccc3)CC2)c(C)c1,[MASK][MASK][MASK][MASK][MASK][MASK][MASK][MASK][MASK][MASK]N[MASK][MASK][MASK][MASK](C[MASK][MASK][MASK])/[MASK][MASK][MASK][MASK][MASK][MASK][MASK][MASK]ccc3)C[MASK][MASK][MASK]c(C[MASK][MASK]1,Cc1cc(C)cCN2CCN(C(=O)/C=C/c3ccccc3)CC2)c(C)c1,False
Cc1cc(C)c(NC(=O)CSc2nc3ccc(C)cc3nc2-c2ccccc2)cc1C,Cc1c[MASK]([MASK])c([MASK]C(=[MASK][MASK]C[MASK]c2n[MASK]3ccc(C)cc3nc2-c[MASK]ccc[MASK][MASK]2[MASK]c[MASK]1C,Cc1cc(C)c(NC(=O)CSc2nc3ccc(C)cc3nc2-c2ccccc2)cc1C,True
Cc1cc(C)c(OC(c2ccccc2)C(Cl)(Cl)Cl)c(C)c1,C[MASK]1cc[MASK]C)c([MASK]C[MASK][MASK][MASK]cc[MASK]cc2[MASK][MASK]([MASK][MASK](Cl)[MASK][MASK][MASK]([MASK])c1,Cc1cc(C)c(OC(c2ccccc2)C(Cl)(Cl)Cl)c(C)c1,True
Cc1cc(C)c(OCC(=O)Nc2cnn(Cc3ccccc3)c2)c(C)c1,Cc1[MASK]c[MASK]C[MASK]c(O[MASK]C(=[MASK])N[MASK][MASK]cnn(Cc3[MASK][MASK]ccc3)c2)c([MASK])c1,Cc1cc(C)c(OCC(=O)Nc2cnn(Cc3ccccc3)c2)c(C)c1,True
Cc1cc(C)c(S(=O)(=O)N(CCN2CCC(O)(c3ccccc3)CC2)Cc2ccccc2)c(C)c1,Cc1cc(C)c(S(=O[MASK](=O)[MASK](CCN2C[MASK]C[MASK]O)(c3c[MASK]c[MASK]c[MASK])[MASK]C[MASK][MASK]Cc2[MASK]cc[MASK]c[MASK])[MASK](C)c1,Cc1cc(C)c(S(=O)(=O)N(CCN2CCC(O)(c3ccccc3)CC2)Cc2ccccc2)c(C)c1,True
Cc1cc(C)c(S(=O)(=O)N2CCC3(CCCN(c4nc5ccccc5s4)C3)CC2)c(C)c1,C[MASK]1cc[MASK]C)c(S(=O)(=O)N[MASK]CCC3(CCCN(c[MASK]nc5ccccc5s[MASK])C3)CC2[MASK][MASK](C[MASK][MASK][MASK],Cc1cc(C)c(S(=O)(=O)N2CCC3(CCCN(c4nc5ccccc5s4)C3)CC2)c(C)c1,True
Cc1cc(C)c(S(=O)(=O)NC2CCN(Cc3cnc(Cl)s3)CC2)cc1C,Cc1[MASK]c([MASK])[MASK][MASK][MASK]([MASK][MASK])(=O)N[MASK]2CCN([MASK][MASK][MASK]c[MASK]c(Cl)s[MASK])[MASK]C2)c[MASK][MASK][MASK],Cc1cc(C)c(S(=O)(=O)NC2CCN(Cc3ccc(Cl)s3)CC2)cc1C,True
Cc1cc(C)c2[nH]c(=O)oc2c1,Cc1[MASK]c(C[MASK]c2[MASK]c[MASK]=[MASK][MASK][MASK]c[MASK]c[MASK],Cc1cc(C)c2[nH]c(=O)[nH]c2c1,True
Cc1cc(C)c2c(N3CCC[C@@H](N)C3)c(NC(=O)c3cn4cccnc4n3)cnc2c1,[MASK][MASK]1cc([MASK])c2[MASK](N[MASK][MASK]CC[C@@H]([MASK][MASK]C3[MASK]c[MASK][MASK]C(=[MASK])c3cn4cccnc[MASK]n3)c[MASK]c2c1,Cc1cc(C)c2c(N3CCC[C@@H](N)C3)c(NC(=O)c3cn4cccnc4n3)ccc2c1,True
Cc1cc(C)c2c(c1)c(-c1ccc(C)cc1)c(CO)n2C(=O)NCc1cccc(C(F)(F)F)c1,Cc[MASK]cc(C)c2c[MASK]c1)[MASK](-c1ccc(C)cc1)c(CO)[MASK]2C(=O[MASK]NCc1[MASK][MASK]cc[MASK]C(F)(F)F)c1,Cc1cc(C)c2c(c1)c(-c1ccc(C)cc1)c(CO)n2C(=O)NCc1cccc(C(F)(F)F)c1,True
Cc1cc(C)c2nc(N3CCOCC3)nc(O)c2c1,C[MASK][MASK][MASK]c([MASK])c[MASK]n[MASK]([MASK]3[MASK][MASK][MASK][MASK][MASK]3[MASK]n[MASK][MASK]O[MASK]c2c1,Cc1cc(C)c2nc(N3CCOCC3)nc(O)c2c1,True
Cc1cc(C)c2oc([C@H]3CC[C@@H](O)[C@H](CC(=O)O)C3)nc2c1,Cc[MASK]cc([MASK][MASK]c[MASK][MASK]c([MASK]3[MASK]C[C@@H](O)[MASK](C[MASK][MASK]=O)[MASK])[MASK][MASK])n[MASK]2[MASK]1,Cc1cc(C)c2[nH]c([C@H]3CC[C@@H](O)[C@@H](CC(=O)O)C3)nc2c1,True
Cc1cc(C)cc(/C=N/NC(=O)CSc2nnnn2CCc2ccccc2)c1,C[MASK][MASK]cc[MASK][MASK][MASK][MASK][MASK](/[MASK][MASK][MASK][MASK]NC([MASK]O[MASK][MASK]S[MASK]2[MASK][MASK][MASK][MASK]2[MASK]C[MASK]2[MASK][MASK][MASK]c[MASK]2[MASK][MASK][MASK],Cc1cc(C)cc(/C=N/NC(=O)CSc2nnnn2CCc2ccccc2)c1,True
Cc1cc(C)cc(/C=N/NC(=O)c2cc(-c3cccnc3)n[nH]2)c1,Cc1cc([MASK][MASK]c[MASK](/[MASK]=N/N[MASK](=[MASK])c2cc[MASK]-c[MASK]c[MASK][MASK]nc3)[MASK][nH]2[MASK][MASK]1,Cc1cc(C)cc(/C=N/NC(=O)c2cc(-c3cccnc3)c[nH]2)c1,True
Cc1cc(C)cc(C(=O)Nc2ccc3ncnc(Nc4cc(C(C)(C)C)n[nH]4)c3c2)c1,C[MASK]1[MASK]c(C[MASK]c[MASK](C(=[MASK])[MASK][MASK]2cc[MASK]3ncnc([MASK]c[MASK]cc[MASK][MASK](C)[MASK]C[MASK][MASK])n[nH]4[MASK][MASK]3c[MASK][MASK][MASK]1,Cc1cc(C)cc(C(=O)Nc2ccc3ncnc(Nc4cc(C(C)(C)C)n[nH]4)c3c2)c1,True
Cc1cc(C)cc(CNc2oc3cc(O)ccc3c(=O)c2C#N)c1,[MASK][MASK]1c[MASK][MASK]C[MASK]cc[MASK][MASK]N[MASK][MASK][MASK]c3[MASK][MASK](O[MASK][MASK]c[MASK][MASK][MASK]([MASK][MASK][MASK][MASK][MASK][MASK][MASK][MASK])[MASK][MASK],Cc1cc(C)cc(CNcCCc3cc(O)ccc3c(=O)ccCC2)c1,False
Cc1cc(C)cc(N(CCCCCCCl)CCCN(C)CCCl)c1.Cl.Cl,[MASK][MASK]1[MASK][MASK](C[MASK]cc[MASK]N[MASK]C[MASK][MASK]CCCCl)CC[MASK]N(C)[MASK][MASK]Cl[MASK]c1.Cl[MASK]Cl,Cc1cc(C)cc(N(CCClCCCCl)CCCN(C)Cl.Cl)c1.Cl.Cl,False
Cc1cc(C)cc(N(c2ccc(-c3nc4ccccc4[nH]3)cc2)S(=O)(=O)c2ccc(C)cc2)c1,C[MASK][MASK]cc[MASK]C[MASK]cc[MASK][MASK][MASK][MASK][MASK]c[MASK][MASK][MASK][MASK][MASK][MASK][MASK][MASK]4[MASK][MASK]c[MASK]c[MASK][MASK]3)[MASK][MASK][MASK][MASK]S[MASK][MASK][MASK][MASK][MASK]=[MASK][MASK]c[MASK]c[MASK]c([MASK][MASK][MASK][MASK]2[MASK][MASK][MASK],Cc1cc(C)cc(Nc2ccc(Oc33nc4ccccc4c3)cc2)S(=O)(=O)c2ccc(F)cc2)c1,False
Cc1cc(C)cc(N2CCN(CCCNC(=O)c3ccc4c(c3)N(Cc3ccccc3)C(=O)c3cc(C(=O)NC5CCC5)ccc3C4=O)CC2)c1,Cc1cc(C)cc[MASK]N[MASK]CC[MASK](CCCNC[MASK][MASK]O)[MASK]3ccc4c[MASK]c[MASK])[MASK][MASK]C[MASK][MASK]ccccc3)C(=O)c3cc(C([MASK]O)NC5C[MASK]C5[MASK]c[MASK][MASK][MASK]C4=O[MASK]CC2)c1,Cc1cc(C)cc(N2CCN(CCCNC(=O)c3ccc4c(c3)N(Cc3ccccc3)C(=O)c3cc(C(=O)NC5CCC5)ccc3C4=O)CC2)c1,True
Cc1cc(C)cc(NC(=O)C2CCN(c3c(F)c(F)c4c(=O)c(C(=O)O)cn(C5CC5)c4c3Cl)CC2)c1,Cc[MASK][MASK]c[MASK][MASK])c[MASK][MASK][MASK]C(=O)[MASK][MASK]C[MASK][MASK](c3c[MASK]F[MASK]c(F)[MASK]4[MASK](=[MASK])[MASK]([MASK][MASK][MASK]O[MASK][MASK][MASK][MASK]n[MASK][MASK][MASK]CC5)[MASK][MASK][MASK]3[MASK][MASK][MASK][MASK]2)[MASK]1,Cc1cc(C)cc(NC(=O)N2CCN(c3c(F)c(F)c4c(=O)c(C(=O)O)cn(C5CC5)c4c3F)CC2)c1,True
Cc1cc(C)cc(NC(=O)CN(C)CCc2c(C)cc(C)oc2=O)c1,[MASK]c1[MASK]c[MASK][MASK][MASK]c[MASK][MASK]NC[MASK]=O[MASK][MASK][MASK]([MASK][MASK][MASK][MASK]c[MASK][MASK][MASK][MASK])[MASK][MASK][MASK]C)[MASK]c[MASK]=[MASK][MASK]c[MASK],Cc1cc(C)cc(NC(=O)CN(C))Nc2c(C)cc(C)[nH]c2=O)c1,False
Cc1cc(C)cc(NC(=O)COC(=O)[C@@H](N)CS)c1,[MASK]c1[MASK][MASK][MASK][MASK])[MASK][MASK][MASK]NC[MASK][MASK][MASK][MASK]C[MASK][MASK][MASK][MASK]O[MASK][MASK][MASK][MASK][MASK][MASK][MASK][MASK][MASK]1,Cc1cc(C)nc(NC(=O)COC(=O)C2ccC2)n1,True
Cc1cc(C)cc(NC(=O)COC(=O)c2ccc(Br)s2)c1,[MASK]c1cc([MASK])[MASK]c(NC(=O)COC(=[MASK])c2c[MASK][MASK](Br)s2)c1,Cc1cc(C)cc(NC(=O)COC(=O)c2ccc(Br)s2)c1,True
Cc1cc(C)cc(NC(=O)Cc2cc(C)no2)c1,Cc[MASK]cc(C)cc(NC(=O)[MASK][MASK]2[MASK][MASK]([MASK])no[MASK])[MASK][MASK],Cc1cc(C)cc(NC(=O)Nc2cc(C)no2)c1,True
Cc1cc(C)cc(NC(=O)N2CC[C@@](c3c[nH]c4ccc(F)cc34)(C(=O)N[C@@H](Cc3c[nH]c4ccccc34)C(=O)NCC(=O)O)C2)c1,Cc1cc[MASK]C)cc(N[MASK][MASK][MASK][MASK])N2CC[MASK][MASK][MASK][MASK]c[nH][MASK]4c[MASK][MASK][MASK]F)[MASK][MASK][MASK]4[MASK][MASK]C(=O[MASK][MASK][C@@H][MASK]Cc[MASK]c[nH]c4[MASK][MASK]cc[MASK][MASK][MASK][MASK][MASK](=O[MASK]NC[MASK]([MASK]O)[MASK])[MASK][MASK][MASK]c[MASK],Cc1cc(C)cc(NC(=O)N2CCC(c3c[nH]c4ccc(F)cc34)(C(=O)N[C@@H](Cc3c[nH]c4ccccc34)C(=O)NCC(=O)O)C2)c1,True
Cc1cc(C)cc(NS(=O)(=O)c2cc(C(=O)Nc3ccccc3F)ccc2OCc2ccccc2)c1,[MASK][MASK][MASK][MASK][MASK](C[MASK]cc(NS(=O)[MASK]=[MASK][MASK][MASK]2cc([MASK](=O[MASK]N[MASK]3[MASK][MASK]cc[MASK]3F[MASK][MASK][MASK][MASK][MASK]OCc2c[MASK]c[MASK][MASK][MASK][MASK]c1,Cc1cc(C)cc(NS(=O)(=O)c2cc(C(=O)Nc3ccccc3F)ccc2OCc2ccccc2)c1,True
Cc1cc(C)cc(Nc2c(C(=O)N3CCC(F)(F)CC3)cnc3sc(C)nc23)c1,C[MASK][MASK][MASK]c[MASK][MASK][MASK][MASK][MASK]([MASK][MASK][MASK]c(C[MASK][MASK][MASK])[MASK][MASK]C[MASK][MASK][MASK][MASK][MASK][MASK][MASK][MASK][MASK]C3[MASK]cn[MASK][MASK]sc[MASK][MASK][MASK]n[MASK][MASK][MASK][MASK][MASK]1,Cc1cc(())c(Nc2c(C(=O)N3CCC(CCCC))C3)cnc3sc(C)nc23)c1,False
